,event.attendance,event.awayScore.current,event.awayScore.display,event.awayScore.normaltime,event.awayScore.period1,event.awayScore.period2,event.awayTeam.country.alpha2,event.awayTeam.country.name,event.awayTeam.foundationDateTimestamp,event.awayTeam.fullName,event.awayTeam.id,event.awayTeam.manager.country.alpha2,event.awayTeam.manager.country.name,event.awayTeam.manager.id,event.awayTeam.manager.name,event.awayTeam.manager.slug,event.awayTeam.name,event.awayTeam.nameCode,event.awayTeam.shortName,event.awayTeam.slug,event.awayTeam.subTeams,event.awayTeam.teamColors.primary,event.awayTeam.teamColors.secondary,event.awayTeam.teamColors.text,event.awayTeam.type,event.awayTeam.userCount,event.awayTeam.venue.city.name,event.awayTeam.venue.country.alpha2,event.awayTeam.venue.country.name,event.awayTeam.venue.id,event.awayTeam.venue.stadium.capacity,event.awayTeam.venue.stadium.name,event.changes.changeTimestamp,event.changes.changes,event.crowdsourcingDataDisplayEnabled,event.currentPeriodStartTimestamp,event.customId,event.defaultPeriodCount,event.defaultPeriodLength,event.detailId,event.fanRatingEvent,event.finalResultOnly,event.hasEventPlayerHeatMap,event.hasEventPlayerStatistics,event.hasGlobalHighlights,event.hasXg,event.homeScore.current,event.homeScore.display,event.homeScore.normaltime,event.homeScore.period1,event.homeScore.period2,event.homeTeam.country.alpha2,event.homeTeam.country.name,event.homeTeam.disabled,event.homeTeam.foundationDateTimestamp,event.homeTeam.fullName,event.homeTeam.id,event.homeTeam.manager.country.alpha2,event.homeTeam.manager.country.name,event.homeTeam.manager.id,event.homeTeam.manager.name,event.homeTeam.manager.slug,event.homeTeam.name,event.homeTeam.nameCode,event.homeTeam.national,event.homeTeam.shortName,event.homeTeam.slug,event.homeTeam.subTeams,event.homeTeam.teamColors.primary,event.homeTeam.teamColors.secondary,event.homeTeam.teamColors.text,event.homeTeam.type,event.homeTeam.userCount,event.homeTeam.venue.city.name,event.homeTeam.venue.country.alpha2,event.homeTeam.venue.country.name,event.homeTeam.venue.id,event.homeTeam.venue.stadium.capacity,event.homeTeam.venue.stadium.name,event.id,event.referee.country.alpha2,event.referee.country.name,event.referee.games,event.referee.id,event.referee.name,event.referee.redCards,event.referee.slug,event.referee.yellowCards,event.referee.yellowRedCards,event.roundInfo.round,event.season.id,event.season.name,event.season.year,event.slug,event.startTimestamp,event.status.code,event.status.description,event.status.type,event.time.currentPeriodStartTimestamp,event.time.injuryTime1,event.time.injuryTime2,event.tournament.uniqueTournament.hasEventPlayerStatistics,event.venue.city.name,event.venue.id,event.venue.stadium.capacity,event.venue.stadium.name,event.winnerCode
27,,,,,,,EN,England,-3024345600,Aston Villa,40,ES,Spain,53062,Unai Emery,unai-emery,Aston Villa,AVL,Aston Villa,aston-villa,[],#670e36,#94bee5,#94bee5,0,174451,Birmingham,EN,England,815,42682,Villa Park,0,,FALSE,,PY,2,45,,FALSE,FALSE,,,FALSE,,,,,,,EN,England,FALSE,-2890166400,Everton,48,EN,England,20312,Sean Dyche,sean-dyche,Everton,EVE,FALSE,Everton,everton,[],#274488,#ffffff,#ffffff,0,160842,Liverpool,EN,England,12,39571,Goodison Park,11352324,,,,,,,,,,21,52186,Premier League 23/24,23/24,everton-aston-villa,1705158000,0,Not started,notstarted,,,,TRUE,Liverpool,12,39571,Goodison Park,0
28,,,,,,,EN,England,-2159827200,Brighton & Hove Albion,30,IT,Italy,595814,Roberto De Zerbi,roberto-de-zerbi,Brighton & Hove Albion,BRI,Brighton,brighton-and-hove-albion,[],#0054a6,#ffffff,#ffffff,0,161731,Falmer,EN,England,2443,31810,American Express Community's Stadium,0,,FALSE,,Fsab,2,45,,FALSE,FALSE,,,FALSE,,,,,,,EN,England,FALSE,-2531779200,Brentford,50,DK,Denmark,94249,Thomas Frank,thomas-frank,Brentford,BRE,FALSE,Brentford,brentford,[],#ffffff,#ff0000,#ff0000,0,98582,London,EN,England,29716,17250,Brentford Community Stadium,11352325,,,,,,,,,,31,52186,Premier League 23/24,23/24,brentford-brighton-and-hove-albion,1712083500,0,Not started,notstarted,,,,TRUE,London,29716,17250,Brentford Community Stadium,0
29,,,,,,,EN,England,-2841091200,Fulham,43,PT,Portugal,205808,Marco Silva,marco-silva,Fulham,FUL,Fulham,fulham,[],#ffffff,#000000,#000000,0,113407,London,EN,England,611,25700,Craven Cottage,0,,FALSE,,PsT,2,45,,FALSE,FALSE,,,FALSE,,,,,,,EN,England,FALSE,-3024345600,Aston Villa,40,ES,Spain,53062,Unai Emery,unai-emery,Aston Villa,AVL,FALSE,Aston Villa,aston-villa,[],#670e36,#94bee5,#94bee5,0,174451,Birmingham,EN,England,815,42682,Villa Park,11352326,,,,,,,,,,12,52186,Premier League 23/24,23/24,fulham-aston-villa,1699714800,0,Not started,notstarted,,,,TRUE,Birmingham,815,42682,Villa Park,0
30,73358,0,0,0,0,0,EN,England,-2933712000,Wolverhampton,3,EN,England,798899,Gary O'Neil,gary-oneil,Wolverhampton,WOL,Wolves,wolverhampton,[],#ff9900,#000000,#000000,0,122286,Wolverhampton,EN,England,1272,32050,Molineux Stadium,1692046722,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",FALSE,1692046720,dsK,2,45,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,1,1,1,0,1,EN,England,FALSE,-2897769600,Manchester United,35,NL,Netherlands,53013,Erik ten Hag,erik-ten-hag,Manchester United,MUN,FALSE,Man Utd,manchester-united,[],#ff0000,#373737,#373737,0,1213950,Manchester,EN,England,9,74879,Old Trafford,11352327,EN,England,315,79902,Simon Hooper,13,simon-hooper,1105,16,1,52186,Premier League 23/24,23/24,manchester-united-wolverhampton,1692039600,100,Ended,finished,1692046720,2,7,TRUE,Manchester,9,74879,Old Trafford,1
31,,,,,,,EN,England,-2755641600,Tottenham Hotspur,33,AU,Australia,134027,Ange Postecoglou,ange-postecoglou,Tottenham Hotspur,TOT,Tottenham ,tottenham-hotspur,[],#ffffff,#000066,#000066,0,544644,London,EN,England,24806,62850,Tottenham Hotspur Stadium,0,,FALSE,,IsK,2,45,,FALSE,FALSE,,,FALSE,,,,,,,EN,England,FALSE,-2897769600,Manchester United,35,NL,Netherlands,53013,Erik ten Hag,erik-ten-hag,Manchester United,MUN,FALSE,Man Utd,manchester-united,[],#ff0000,#373737,#373737,0,1213003,Manchester,EN,England,9,74879,Old Trafford,11352328,,,,,,,,,,21,52186,Premier League 23/24,23/24,manchester-united-tottenham-hotspur,1705158000,0,Not started,notstarted,,,,TRUE,Manchester,9,74879,Old Trafford,0
32,,,,,,,EN,England,-2549145600,Sheffield United,15,EN,England,786621,Paul Heckingbottom,paul-heckingbottom,Sheffield United,SHU,Sheffield Utd,sheffield-united,[],#ffffff,#ff0000,#ff0000,0,54373,Sheffield,EN,England,598,32702,Bramall Lane,0,,FALSE,,psF,2,45,,FALSE,FALSE,,,FALSE,,,,,,,EN,England,FALSE,-2159827200,Brighton & Hove Albion,30,IT,Italy,595814,Roberto De Zerbi,roberto-de-zerbi,Brighton & Hove Albion,BRI,FALSE,Brighton,brighton-and-hove-albion,[],#0054a6,#ffffff,#ffffff,0,160427,Falmer,EN,England,2443,31810,American Express Community's Stadium,11352329,,,,,,,,,,12,52186,Premier League 23/24,23/24,brighton-and-hove-albion-sheffield-united,1699714800,0,Not started,notstarted,,,,TRUE,Falmer,2443,31810,American Express Community's Stadium,0
33,,,,,,,EN,England,-2933712000,Wolverhampton,3,EN,England,798899,Gary O'Neil,gary-oneil,Wolverhampton,WOL,Wolves,wolverhampton,[],#ff9900,#000000,#000000,0,122286,Wolverhampton,EN,England,1272,32050,Molineux Stadium,0,,FALSE,,dsg,2,45,,FALSE,FALSE,,,FALSE,,,,,,,EN,England,FALSE,-2776982400,Burnley,6,BE,Belgium,792129,Vincent Kompany,vincent-kompany,Burnley,BUR,FALSE,Burnley,burnley,[],#81204c,#8fd2f4,#8fd2f4,0,78879,Burnley,EN,England,806,21944,Turf Moor,11352330,,,,,,,,,,31,52186,Premier League 23/24,23/24,burnley-wolverhampton,1712083500,0,Not started,notstarted,,,,TRUE,Burnley,806,21944,Turf Moor,0
34,,,,,,,EN,England,-2811888000,Manchester City,17,ES,Spain,53463,Pep Guardiola,pep-guardiola,Manchester City,MCI,Man City,manchester-city,[],#66ccff,#ffffff,#ffffff,0,1209860,Manchester,EN,England,606,53400,Etihad Stadium,0,,FALSE,,rO,2,45,,FALSE,FALSE,,,FALSE,,,,,,,EN,England,FALSE,-2431814400,Newcastle United,39,EN,England,19618,Eddie Howe,eddie-howe,Newcastle United,NEW,FALSE,Newcastle,newcastle-united,[],#000000,#ffffff,#ffffff,0,262882,Newcastle upon Tyne,EN,England,765,52409,St James' Park,11352331,,,,,,,,,,21,52186,Premier League 23/24,23/24,newcastle-united-manchester-city,1705158000,0,Not started,notstarted,,,,TRUE,Newcastle upon Tyne,765,52409,St James' Park,0
35,,,,,,,EN,England,-2811888000,Manchester City,17,ES,Spain,53463,Pep Guardiola,pep-guardiola,Manchester City,MCI,Man City,manchester-city,[],#66ccff,#ffffff,#ffffff,0,1209860,Manchester,EN,England,606,53400,Etihad Stadium,0,,FALSE,,rN,2,45,,FALSE,FALSE,,,FALSE,,,,,,,EN,England,FALSE,-2045347200,Chelsea,38,AR,Argentina,3377,Mauricio Pochettino,mauricio-pochettino,Chelsea,CHE,FALSE,Chelsea,chelsea,[],#0310a7,#ffffff,#ffffff,0,906037,London,EN,England,799,41837,Stamford Bridge,11352332,,,,,,,,,,12,52186,Premier League 23/24,23/24,chelsea-manchester-city,1699714800,0,Not started,notstarted,,,,TRUE,London,799,41837,Stamford Bridge,0
36,,,,,,,EN,England,-2841091200,Fulham,43,PT,Portugal,205808,Marco Silva,marco-silva,Fulham,FUL,Fulham,fulham,[],#ffffff,#000000,#000000,0,113132,London,EN,England,611,25700,Craven Cottage,0,,FALSE,,osT,2,45,,FALSE,FALSE,,,FALSE,,,,,,,EN,England,FALSE,-3313440000,Nottingham Forest,14,WA,Wales,786818,Steve Cooper,steve-cooper,Nottingham Forest,NFO,FALSE,Forest,nottingham-forest,[],#cc0000,#cc0000,#cc0000,0,90691,Nottingham,EN,England,2230,30445,City Ground,11352333,,,,,,,,,,31,52186,Premier League 23/24,23/24,fulham-nottingham-forest,1712083500,0,Not started,notstarted,,,,TRUE,Nottingham,2230,30445,City Ground,0
37,,,,,,,EN,England,-2366755200,West Ham United,37,SX,Scotland,52950,David Moyes,david-moyes,West Ham United,WHU,West Ham,west-ham-united,[],#66192c,#59b3e4,#59b3e4,0,208425,London,EN,England,1274,62000,London Stadium,0,,FALSE,,pM,2,45,,FALSE,FALSE,,,FALSE,,,,,,,EN,England,FALSE,-2549145600,Sheffield United,15,EN,England,786621,Paul Heckingbottom,paul-heckingbottom,Sheffield United,SHU,FALSE,Sheffield Utd,sheffield-united,[],#ffffff,#ff0000,#ff0000,0,54437,Sheffield,EN,England,598,32702,Bramall Lane,11352334,,,,,,,,,,21,52186,Premier League 23/24,23/24,west-ham-united-sheffield-united,1705158000,0,Not started,notstarted,,,,TRUE,Sheffield,598,32702,Bramall Lane,0
38,,,,,,,EN,England,-2890166400,Everton,48,EN,England,20312,Sean Dyche,sean-dyche,Everton,EVE,Everton,everton,[],#274488,#ffffff,#ffffff,0,159915,Liverpool,EN,England,12,39571,Goodison Park,0,,FALSE,,hY,2,45,,FALSE,FALSE,,,FALSE,,,,,,,EN,England,FALSE,-2051222400,Crystal Palace,7,EN,England,52951,Roy Hodgson,roy-hodgson,Crystal Palace,CRY,FALSE,Crystal Palace,crystal-palace,[],#0033ff,#b90d2b,#b90d2b,0,104618,London,EN,England,10,25456,Selhurst Park,11352335,,,,,,,,,,12,52186,Premier League 23/24,23/24,everton-crystal-palace,1699714800,0,Not started,notstarted,,,,TRUE,London,10,25456,Selhurst Park,0
39,,,,,,,EN,England,-2755641600,Tottenham Hotspur,33,AU,Australia,134027,Ange Postecoglou,ange-postecoglou,Tottenham Hotspur,TOT,Tottenham ,tottenham-hotspur,[],#ffffff,#000066,#000066,0,545261,London,EN,England,24806,62850,Tottenham Hotspur Stadium,0,,FALSE,,IM,2,45,,FALSE,FALSE,,,FALSE,,,,,,,EN,England,FALSE,-2366755200,West Ham United,37,SX,Scotland,52950,David Moyes,david-moyes,West Ham United,WHU,FALSE,West Ham,west-ham-united,[],#66192c,#59b3e4,#59b3e4,0,208309,London,EN,England,1274,62000,London Stadium,11352336,,,,,,,,,,31,52186,Premier League 23/24,23/24,west-ham-united-tottenham-hotspur,1712083500,0,Not started,notstarted,,,,TRUE,London,16582,60000,London Stadium,0
40,41694,0,0,0,0,0,EN,England,-2890166400,Everton,48,EN,England,20312,Sean Dyche,sean-dyche,Everton,EVE,Everton,everton,[],#274488,#ffffff,#ffffff,0,160086,Liverpool,EN,England,12,39571,Goodison Park,1692543897,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",FALSE,1692543894,PY,2,45,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,4,4,4,2,2,EN,England,FALSE,-3024345600,Aston Villa,40,ES,Spain,53062,Unai Emery,unai-emery,Aston Villa,AVL,FALSE,Aston Villa,aston-villa,[],#670e36,#94bee5,#94bee5,0,174557,Birmingham,EN,England,815,42682,Villa Park,11352337,EN,England,466,69853,Anthony Taylor,47,taylor-anthony,1801,34,2,52186,Premier League 23/24,23/24,everton-aston-villa,1692536400,100,Ended,finished,1692543894,9,9,TRUE,Birmingham,815,42682,Villa Park,1
41,,,,,,,EN,England,-2431814400,Newcastle United,39,EN,England,19618,Eddie Howe,eddie-howe,Newcastle United,NEW,Newcastle,newcastle-united,[],#000000,#ffffff,#ffffff,0,263008,Newcastle upon Tyne,EN,England,765,52409,St James' Park,0,,FALSE,,OP,2,45,,FALSE,FALSE,,,FALSE,,,,,,,EN,England,FALSE,-3024345600,Aston Villa,40,ES,Spain,53062,Unai Emery,unai-emery,Aston Villa,AVL,FALSE,Aston Villa,aston-villa,[],#670e36,#94bee5,#94bee5,0,174331,Birmingham,EN,England,815,42682,Villa Park,11352338,,,,,,,,,,22,52186,Premier League 23/24,23/24,aston-villa-newcastle-united,1706643900,0,Not started,notstarted,,,,TRUE,Birmingham,815,42682,Villa Park,0
42,,,,,,,EN,England,-2531779200,Brentford,50,DK,Denmark,94249,Thomas Frank,thomas-frank,Brentford,BRE,Brentford,brentford,[],#ffffff,#ff0000,#ff0000,0,98284,London,EN,England,29716,17250,Brentford Community Stadium,0,,FALSE,,Usab,2,45,,FALSE,FALSE,,,FALSE,,,,,,,EN,England,FALSE,-2455056000,Liverpool,44,DE,Germany,52829,Jürgen Klopp,jurgen-klopp,Liverpool,LIV,FALSE,Liverpool,liverpool,[],#cc0000,#ffffff,#ffffff,0,1088668,Liverpool,EN,England,579,53394,Anfield,11352339,,,,,,,,,,12,52186,Premier League 23/24,23/24,brentford-liverpool,1699714800,0,Not started,notstarted,,,,TRUE,Liverpool,579,53394,Anfield,0
43,,,,,,,EN,England,-2897769600,Manchester United,35,NL,Netherlands,53013,Erik ten Hag,erik-ten-hag,Manchester United,MUN,Man Utd,manchester-united,[],#ff0000,#373737,#373737,0,1213003,Manchester,EN,England,9,74879,Old Trafford,0,,FALSE,,mcYb,2,45,,FALSE,FALSE,,,FALSE,,,,,,,EN,England,FALSE,-2045347200,Chelsea,38,AR,Argentina,3377,Mauricio Pochettino,mauricio-pochettino,Chelsea,CHE,FALSE,Chelsea,chelsea,[],#0310a7,#ffffff,#ffffff,0,904338,London,EN,England,799,41837,Stamford Bridge,11352340,,,,,,,,,,31,52186,Premier League 23/24,23/24,chelsea-manchester-united,1712169900,0,Not started,notstarted,,,,TRUE,London,799,41837,Stamford Bridge,0
44,,,,,,,EN,England,-2673648000,Luton Town,72,WA,Wales,787556,Rob Edwards,rob-edwards,Luton Town,LUT,Luton,luton-town,[],#ff3300,#000033,#000033,0,32648,Luton,EN,England,2178,10226,Kenilworth Road,0,,FALSE,,Ksxb,2,45,,FALSE,FALSE,,,FALSE,,,,,,,EN,England,FALSE,-2897769600,Manchester United,35,NL,Netherlands,53013,Erik ten Hag,erik-ten-hag,Manchester United,MUN,FALSE,Man Utd,manchester-united,[],#ff0000,#373737,#373737,0,1213003,Manchester,EN,England,9,74879,Old Trafford,11352341,,,,,,,,,,12,52186,Premier League 23/24,23/24,luton-town-manchester-united,1699714800,0,Not started,notstarted,,,,TRUE,Manchester,9,74879,Old Trafford,0
45,,,,,,,EN,England,-2890166400,Everton,48,EN,England,20312,Sean Dyche,sean-dyche,Everton,EVE,Everton,everton,[],#274488,#ffffff,#ffffff,0,160086,Liverpool,EN,England,12,39571,Goodison Park,0,,FALSE,,TsY,2,45,,FALSE,FALSE,,,FALSE,,,,,,,EN,England,FALSE,-2841091200,Fulham,43,PT,Portugal,205808,Marco Silva,marco-silva,Fulham,FUL,FALSE,Fulham,fulham,[],#ffffff,#000000,#000000,0,113132,London,EN,England,611,25700,Craven Cottage,11352342,,,,,,,,,,22,52186,Premier League 23/24,23/24,everton-fulham,1706643900,0,Not started,notstarted,,,,TRUE,London,611,25700,Craven Cottage,0
46,,,,,,,EN,England,-2890166400,Everton,48,EN,England,20312,Sean Dyche,sean-dyche,Everton,EVE,Everton,everton,[],#274488,#ffffff,#ffffff,0,160086,Liverpool,EN,England,12,39571,Goodison Park,0,,FALSE,,OY,2,45,,FALSE,FALSE,,,FALSE,,,,,,,EN,England,FALSE,-2431814400,Newcastle United,39,EN,England,19618,Eddie Howe,eddie-howe,Newcastle United,NEW,FALSE,Newcastle,newcastle-united,[],#000000,#ffffff,#ffffff,0,263581,Newcastle upon Tyne,EN,England,765,52409,St James' Park,11352343,,,,,,,,,,31,52186,Premier League 23/24,23/24,everton-newcastle-united,1712169900,0,Not started,notstarted,,,,TRUE,Newcastle upon Tyne,765,52409,St James' Park,0
47,,,,,,,EN,England,-2159827200,Brighton & Hove Albion,30,IT,Italy,595814,Roberto De Zerbi,roberto-de-zerbi,Brighton & Hove Albion,BRI,Brighton,brighton-and-hove-albion,[],#0054a6,#ffffff,#ffffff,0,159857,Falmer,EN,England,2443,31810,American Express Community's Stadium,0,,FALSE,,Fsxb,2,45,,FALSE,FALSE,,,FALSE,,,,,,,EN,England,FALSE,-2673648000,Luton Town,72,WA,Wales,787556,Rob Edwards,rob-edwards,Luton Town,LUT,FALSE,Luton,luton-town,[],#ff3300,#000033,#000033,0,32374,Luton,EN,England,2178,10226,Kenilworth Road,11352344,,,,,,,,,,22,52186,Premier League 23/24,23/24,luton-town-brighton-and-hove-albion,1706643900,0,Not started,notstarted,,,,TRUE,Luton,2178,10226,Kenilworth Road,0
48,,,,,,,EN,England,-3313440000,Nottingham Forest,14,WA,Wales,786818,Steve Cooper,steve-cooper,Nottingham Forest,NFO,Forest,nottingham-forest,[],#cc0000,#cc0000,#cc0000,0,91000,Nottingham,EN,England,2230,30445,City Ground,0,,FALSE,,osM,2,45,,FALSE,FALSE,,,FALSE,,,,,,,EN,England,FALSE,-2366755200,West Ham United,37,SX,Scotland,52950,David Moyes,david-moyes,West Ham United,WHU,FALSE,West Ham,west-ham-united,[],#66192c,#59b3e4,#59b3e4,0,208309,London,EN,England,1274,62000,London Stadium,11352345,,,,,,,,,,12,52186,Premier League 23/24,23/24,west-ham-united-nottingham-forest,1699714800,0,Not started,notstarted,,,,TRUE,London,16582,60000,London Stadium,0
49,24189,1,1,1,0,1,EN,England,-2621894400,Arsenal,42,ES,Spain,794075,Mikel Arteta,mikel-arteta,Arsenal,ARS,Arsenal,arsenal,[],#cc0000,#ffffff,#ffffff,0,878204,London,EN,England,624,60260,Emirates Stadium,1692651312,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",FALSE,1692651310,hsR,2,45,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,EN,England,FALSE,-2051222400,Crystal Palace,7,EN,England,52951,Roy Hodgson,roy-hodgson,Crystal Palace,CRY,FALSE,Crystal Palace,crystal-palace,[],#0033ff,#b90d2b,#b90d2b,0,104843,London,EN,England,10,25456,Selhurst Park,11352346,EN,England,305,92026,David Coote,25,david-coote,1208,20,2,52186,Premier League 23/24,23/24,arsenal-crystal-palace,1692644400,100,Ended,finished,1692651310,2,7,TRUE,London,10,25456,Selhurst Park,2
50,,,,,,,EN,England,-2549145600,Sheffield United,15,EN,England,786621,Paul Heckingbottom,paul-heckingbottom,Sheffield United,SHU,Sheffield Utd,sheffield-united,[],#ffffff,#ff0000,#ff0000,0,54373,Sheffield,EN,England,598,32702,Bramall Lane,0,,FALSE,,psU,2,45,,FALSE,FALSE,,,FALSE,,,,,,,EN,England,FALSE,-2455056000,Liverpool,44,DE,Germany,52829,Jürgen Klopp,jurgen-klopp,Liverpool,LIV,FALSE,Liverpool,liverpool,[],#cc0000,#ffffff,#ffffff,0,1088668,Liverpool,EN,England,579,53394,Anfield,11352347,,,,,,,,,,31,52186,Premier League 23/24,23/24,liverpool-sheffield-united,1712170800,0,Not started,notstarted,,,,TRUE,Liverpool,579,53394,Anfield,0
51,,,,,,,EN,England,-2621894400,Arsenal,42,ES,Spain,794075,Mikel Arteta,mikel-arteta,Arsenal,ARS,Arsenal,arsenal,[],#cc0000,#ffffff,#ffffff,0,877066,London,EN,England,624,60260,Emirates Stadium,0,,FALSE,,osR,2,45,,FALSE,FALSE,,,FALSE,,,,,,,EN,England,FALSE,-3313440000,Nottingham Forest,14,WA,Wales,786818,Steve Cooper,steve-cooper,Nottingham Forest,NFO,FALSE,Forest,nottingham-forest,[],#cc0000,#cc0000,#cc0000,0,90475,Nottingham,EN,England,2230,30445,City Ground,11352348,,,,,,,,,,22,52186,Premier League 23/24,23/24,arsenal-nottingham-forest,1706643900,0,Not started,notstarted,,,,TRUE,Nottingham,2230,30445,City Ground,0
52,,,,,,,EN,England,-2755641600,Tottenham Hotspur,33,AU,Australia,134027,Ange Postecoglou,ange-postecoglou,Tottenham Hotspur,TOT,Tottenham ,tottenham-hotspur,[],#ffffff,#000066,#000066,0,544644,London,EN,England,24806,62850,Tottenham Hotspur Stadium,0,,FALSE,,dsI,2,45,,FALSE,FALSE,,,FALSE,,,,,,,EN,England,FALSE,-2933712000,Wolverhampton,3,EN,England,798899,Gary O'Neil,gary-oneil,Wolverhampton,WOL,FALSE,Wolves,wolverhampton,[],#ff9900,#000000,#000000,0,122235,Wolverhampton,EN,England,1272,32050,Molineux Stadium,11352349,,,,,,,,,,12,52186,Premier League 23/24,23/24,tottenham-hotspur-wolverhampton,1699714800,0,Not started,notstarted,,,,TRUE,Wolverhampton,1272,32050,Molineux Stadium,0
53,,,,,,,EN,England,-2431814400,Newcastle United,39,EN,England,19618,Eddie Howe,eddie-howe,Newcastle United,NEW,Newcastle,newcastle-united,[],#000000,#ffffff,#ffffff,0,263008,Newcastle upon Tyne,EN,England,765,52409,St James' Park,0,,FALSE,,Okb,2,45,,FALSE,FALSE,,,FALSE,,,,,,,EN,England,FALSE,-2240524800,Bournemouth,60,ES,Spain,790205,Andoni Iraola,andoni-iraola,Bournemouth,BOU,FALSE,Bournemouth,bournemouth,[],#000000,#cc0000,#cc0000,0,67451,Bournemouth,EN,England,2990,11700,Vitality Stadium,11352350,,,,,,,,,,12,52186,Premier League 23/24,23/24,bournemouth-newcastle-united,1699714800,0,Not started,notstarted,,,,TRUE,Bournemouth,2990,11700,Vitality Stadium,0
54,,,,,,,EN,England,-2531779200,Brentford,50,DK,Denmark,94249,Thomas Frank,thomas-frank,Brentford,BRE,Brentford,brentford,[],#ffffff,#ff0000,#ff0000,0,98284,London,EN,England,29716,17250,Brentford Community Stadium,0,,FALSE,,Isab,2,45,,FALSE,FALSE,,,FALSE,,,,,,,EN,England,FALSE,-2755641600,Tottenham Hotspur,33,AU,Australia,134027,Ange Postecoglou,ange-postecoglou,Tottenham Hotspur,TOT,FALSE,Tottenham ,tottenham-hotspur,[],#ffffff,#000066,#000066,0,544644,London,EN,England,24806,62850,Tottenham Hotspur Stadium,11352351,,,,,,,,,,22,52186,Premier League 23/24,23/24,brentford-tottenham-hotspur,1706643900,0,Not started,notstarted,,,,TRUE,London,24806,62850,Tottenham Hotspur Stadium,0
55,,,,,,,EN,England,-3024345600,Aston Villa,40,ES,Spain,53062,Unai Emery,unai-emery,Aston Villa,AVL,Aston Villa,aston-villa,[],#670e36,#94bee5,#94bee5,0,174331,Birmingham,EN,England,815,42682,Villa Park,0,,FALSE,,rP,2,45,,FALSE,FALSE,,,FALSE,,,,,,,EN,England,FALSE,-2811888000,Manchester City,17,ES,Spain,53463,Pep Guardiola,pep-guardiola,Manchester City,MCI,FALSE,Man City,manchester-city,[],#66ccff,#ffffff,#ffffff,0,1208342,Manchester,EN,England,606,53400,Etihad Stadium,11352352,,,,,,,,,,31,52186,Premier League 23/24,23/24,aston-villa-manchester-city,1712170800,0,Not started,notstarted,,,,TRUE,Manchester,606,53400,Etihad Stadium,0
56,,,,,,,EN,England,-2776982400,Burnley,6,BE,Belgium,792129,Vincent Kompany,vincent-kompany,Burnley,BUR,Burnley,burnley,[],#81204c,#8fd2f4,#8fd2f4,0,78741,Burnley,EN,England,806,21944,Turf Moor,0,,FALSE,,gsR,2,45,,FALSE,FALSE,,,FALSE,,,,,,,EN,England,FALSE,-2621894400,Arsenal,42,ES,Spain,794075,Mikel Arteta,mikel-arteta,Arsenal,ARS,FALSE,Arsenal,arsenal,[],#cc0000,#ffffff,#ffffff,0,877066,London,EN,England,624,60260,Emirates Stadium,11352353,,,,,,,,,,12,52186,Premier League 23/24,23/24,arsenal-burnley,1699714800,0,Not started,notstarted,,,,TRUE,London,624,60260,Emirates Stadium,0
57,,,,,,,EN,England,-2240524800,Bournemouth,60,ES,Spain,790205,Andoni Iraola,andoni-iraola,Bournemouth,BOU,Bournemouth,bournemouth,[],#000000,#cc0000,#cc0000,0,67619,Bournemouth,EN,England,2990,11700,Vitality Stadium,0,,FALSE,,Mkb,2,45,,FALSE,FALSE,,,FALSE,,,,,,,EN,England,FALSE,-2366755200,West Ham United,37,SX,Scotland,52950,David Moyes,david-moyes,West Ham United,WHU,FALSE,West Ham,west-ham-united,[],#66192c,#59b3e4,#59b3e4,0,208309,London,EN,England,1274,62000,London Stadium,11352354,,,,,,,,,,22,52186,Premier League 23/24,23/24,bournemouth-west-ham-united,1706643900,0,Not started,notstarted,,,,TRUE,London,16582,60000,London Stadium,0
58,,,,,,,EN,England,-2531779200,Brentford,50,DK,Denmark,94249,Thomas Frank,thomas-frank,Brentford,BRE,Brentford,brentford,[],#ffffff,#ff0000,#ff0000,0,98461,London,EN,England,29716,17250,Brentford Community Stadium,0,,FALSE,,Psab,2,45,,FALSE,FALSE,,,FALSE,,,,,,,EN,England,FALSE,-3024345600,Aston Villa,40,ES,Spain,53062,Unai Emery,unai-emery,Aston Villa,AVL,FALSE,Aston Villa,aston-villa,[],#670e36,#94bee5,#94bee5,0,174557,Birmingham,EN,England,815,42682,Villa Park,11352355,,,,,,,,,,32,52186,Premier League 23/24,23/24,brentford-aston-villa,1712412000,0,Not started,notstarted,,,,TRUE,Birmingham,815,42682,Villa Park,0
